1, 373, 01/03/2022 00:00:00, 01/03/2022 00:10:46, 1.36125, 59.4400540836766, 24.7041264727864, 59.426383972168, 24.7876682281494, 0, 0, 1 
1, 1743, 01/03/2022 00:10:46, 01/03/2022 00:20:28, 0.98525, 59.426383972168, 24.7876682281494, 59.4382934570313, 24.7499351501465, 8.95196533203125, 0, 1 
1, 2318, 01/03/2022 00:20:28, 01/03/2022 00:24:27, 0.3025, 59.4382934570313, 24.7499351501465, 59.4403266906738, 24.7289772033691, 17.0215301513672, 0, 1 
1, 2772, 01/03/2022 00:24:27, 01/03/2022 00:29:10, 0.31625, 59.4403266906738, 24.7289772033691, 59.4306945800781, 24.7415504455566, 20.3287353515625, 0, 1 
1, 3255, 01/03/2022 00:29:10, 01/03/2022 00:33:31, 0.31775, 59.4306945800781, 24.7415504455566, 59.4274444580078, 24.7337226867676, 24.2473602294922, 0, 1 
1, 3829, 01/03/2022 00:33:31, 01/03/2022 00:37:32, 0.25775, 59.4274444580078, 24.7337226867676, 59.4312515258789, 24.7438087463379, 27.8715057373047, 0, 1 
1, 4172, 01/03/2022 00:37:32, 01/03/2022 00:42:36, 0.45825, 59.4312515258789, 24.7438087463379, 59.4338111877441, 24.7209281921387, 31.2098999023438, 0, 1 
1, 4651, 01/03/2022 00:42:36, 01/03/2022 00:48:15, 0.72275, 59.4338111877441, 24.7209281921387, 59.4269065856934, 24.7655963897705, 35.4167785644531, 0, 1 
1, 5238, 01/03/2022 00:48:15, 01/03/2022 00:54:12, 0.73525, 59.4269065856934, 24.7655963897705, 59.4352798461914, 24.7159080505371, 40.1056060791016, 0, 1 
1, 5874, 01/03/2022 00:54:12, 01/03/2022 00:59:46, 0.52525, 59.4352798461914, 24.7159080505371, 59.4235343933105, 24.7488708496094, 45.0504302978516, 0, 1 
1, 6372, 01/03/2022 00:59:46, 01/03/2022 01:02:38, 0.21025, 59.4235343933105, 24.7488708496094, 59.4348106384277, 24.7462215423584, 49.6707000732422, 0, 1 
1, 6597, 01/03/2022 01:02:38, 01/03/2022 01:06:27, 0.46275, 59.4348106384277, 24.7462215423584, 59.4301986694336, 24.7289657592773, 52.0521240234375, 0, 1 
1, 7031, 01/03/2022 01:06:27, 01/03/2022 01:12:26, 0.335, 59.4301986694336, 24.7289657592773, 59.4295921325684, 24.7434139251709, 55.2257690429688, 0, 1 
1, 7572, 01/03/2022 01:12:26, 01/03/2022 01:13:21, 0.125, 59.4295921325684, 24.7434139251709, 59.4352416992188, 24.7472610473633, 60.1961059570313, 0, 1 
1, 7632, 01/03/2022 01:13:21, 01/03/2022 01:15:17, 0.125, 59.4352416992188, 24.7472610473633, 59.4327850341797, 24.7448101043701, 60.9458923339844, 0, 1 
1, 7767, 01/03/2022 01:15:17, 01/03/2022 01:18:51, 0.125, 59.4327850341797, 24.7448101043701, 59.4333190917969, 24.7510375976563, 62.5460357666016, 0, 1 
1, 8110, 01/03/2022 01:18:51, 01/03/2022 01:22:29, 0.4185, 59.4333190917969, 24.7510375976563, 59.4254989624023, 24.7332859039307, 65.5101165771484, 0, 1 
1, 8420, 01/03/2022 01:22:29, 01/03/2022 01:27:10, 0.5295, 59.4254989624023, 24.7332859039307, 59.4413909912109, 24.7369346618652, 68.5257110595703, 0, 1 
1, 8886, 01/03/2022 01:27:10, 01/03/2022 01:31:54, 0.2895, 59.4413909912109, 24.7369346618652, 59.4323539733887, 24.7613582611084, 72.4169616699219, 0, 1 
1, 9302, 01/03/2022 01:31:54, 01/03/2022 01:36:48, 0.20425, 59.4323539733887, 24.7613582611084, 59.4384422302246, 24.7435035705566, 76.3440475463867, 0, 1 
